#,Side,Entry Time,Exit Time,Entry Price,Exit Price,P&L,Duration,Entry Reason,Exit Reason
1526,PUT,2025-12-19T10:06:00+05:30,2025-12-19T10:19:00+05:30,25934.60,25946.70,-12.10,13m0s,"1m PUT entry: EMA6(2594889) EMA9(2595108) < MA21(2595250), close=2593460","1m PUT exit: EMA6(2594291) crossed above EMA9(2594264), close=2594670"
1527,CALL,2025-12-19T10:23:00+05:30,2025-12-19T10:57:00+05:30,25950.40,25961.80,11.40,34m0s,"1m CALL entry: EMA6(2594636) EMA9(2594537) > MA21(2594414), close=2595040","1m CALL exit: EMA6(2596910) crossed below EMA9(2596975), close=2596180"
1528,PUT,2025-12-19T10:58:00+05:30,2025-12-19T11:16:00+05:30,25965.90,25956.00,9.90,18m0s,"1m PUT entry: EMA6(2596819) EMA9(2596898) < MA21(2596958), close=2596590","1m PUT exit: EMA6(2595326) crossed above EMA9(2595302), close=2595600"
1529,PUT,2025-12-19T11:20:00+05:30,2025-12-19T11:21:00+05:30,25951.25,25956.05,-4.80,1m0s,"1m PUT re-entry: EMA6(2595244) EMA9(2595256) < MA21(2595319), close=2595125","1m PUT exit: EMA6(2595347) crossed above EMA9(2595326), close=2595605"
1530,PUT,2025-12-19T11:25:00+05:30,2025-12-19T11:52:00+05:30,25944.85,25925.60,19.25,27m0s,"1m PUT entry: EMA6(2595001) EMA9(2595095) < MA21(2595119), close=2594485","1m PUT exit: EMA6(2592240) crossed above EMA9(2592216), close=2592560"
1531,PUT,2025-12-19T11:56:00+05:30,2025-12-19T12:01:00+05:30,25918.50,25940.50,-22.00,5m0s,"1m PUT re-entry: EMA6(2592116) EMA9(2592143) < MA21(2592394), close=2591850","1m PUT exit: EMA6(2592492) crossed above EMA9(2592326), close=2594050"
1532,PUT,2025-12-19T12:20:00+05:30,2025-12-19T12:32:00+05:30,25932.65,25947.80,-15.15,12m0s,"1m PUT entry: EMA6(2593922) EMA9(2594030) < MA21(2594125), close=2593265","1m PUT exit: EMA6(2594016) crossed above EMA9(2593936), close=2594780"
1533,CALL,2025-12-19T12:33:00+05:30,2025-12-19T12:49:00+05:30,25947.10,25951.35,4.25,16m0s,"1m CALL entry: EMA6(2594215) EMA9(2594090) > MA21(2593996), close=2594710","1m CALL exit: EMA6(2595413) crossed below EMA9(2595434), close=2595135"
1534,PUT,2025-12-19T12:52:00+05:30,2025-12-19T12:58:00+05:30,25950.70,25955.60,-4.90,6m0s,"1m PUT entry: EMA6(2595265) EMA9(2595310) < MA21(2595384), close=2595070","1m PUT exit: EMA6(2595266) crossed above EMA9(2595246), close=2595560"
1535,PUT,2025-12-19T13:00:00+05:30,2025-12-19T13:02:00+05:30,25950.40,25953.20,-2.80,2m0s,"1m PUT re-entry: EMA6(2595205) EMA9(2595211) < MA21(2595375), close=2595040","1m PUT exit: EMA6(2595230) crossed above EMA9(2595226), close=2595320"
1536,PUT,2025-12-19T13:05:00+05:30,2025-12-19T13:19:00+05:30,25949.70,25954.65,-4.95,14m0s,"1m PUT re-entry: EMA6(2595150) EMA9(2595172) < MA21(2595235), close=2594970","1m PUT exit: EMA6(2594204) crossed above EMA9(2594056), close=2595465"
1537,CALL,2025-12-19T13:20:00+05:30,2025-12-19T13:54:00+05:30,25957.00,25973.25,16.25,34m0s,"1m CALL entry: EMA6(2594632) EMA9(2594385) > MA21(2594315), close=2595700","1m CALL exit: EMA6(2597670) crossed below EMA9(2597677), close=2597325"
1538,PUT,2025-12-19T13:56:00+05:30,2025-12-19T14:00:00+05:30,25974.10,25980.55,-6.45,4m0s,"1m PUT entry: EMA6(2597501) EMA9(2597548) < MA21(2597548), close=2597410","1m PUT exit: EMA6(2597700) crossed above EMA9(2597668), close=2598055"
1539,PUT,2025-12-19T14:03:00+05:30,2025-12-19T14:17:00+05:30,25974.55,25972.10,2.45,14m0s,"1m PUT entry: EMA6(2597721) EMA9(2597714) < MA21(2597727), close=2597455","1m PUT exit: EMA6(2596974) crossed above EMA9(2596953), close=2597210"
1540,CALL,2025-12-19T14:19:00+05:30,2025-12-19T14:28:00+05:30,25978.35,25973.20,-5.15,9m0s,"1m CALL entry: EMA6(2597350) EMA9(2597234) > MA21(2597144), close=2597835","1m CALL exit: EMA6(2597696) crossed below EMA9(2597726), close=2597320"
1541,PUT,2025-12-19T14:32:00+05:30,2025-12-19T14:39:00+05:30,25973.05,25974.75,-1.70,7m0s,"1m PUT entry: EMA6(2597396) EMA9(2597464) < MA21(2597517), close=2597305","1m PUT exit: EMA6(2597225) crossed above EMA9(2597215), close=2597475"
1542,PUT,2025-12-19T14:40:00+05:30,2025-12-19T14:43:00+05:30,25971.20,25974.05,-2.85,3m0s,"1m PUT re-entry: EMA6(2597195) EMA9(2597196) < MA21(2597474), close=2597120","1m PUT exit: EMA6(2597246) crossed above EMA9(2597228), close=2597405"
1543,CALL,2025-12-19T14:45:00+05:30,2025-12-19T14:51:00+05:30,25975.70,25967.40,-8.30,6m0s,"1m CALL entry: EMA6(2597374) EMA9(2597327) > MA21(2597277), close=2597570","1m CALL exit: EMA6(2597389) crossed below EMA9(2597433), close=2596740"
1544,PUT,2025-12-19T14:54:00+05:30,2025-12-19T15:05:00+05:30,25964.70,25968.30,-3.60,11m0s,"1m PUT entry: EMA6(2597012) EMA9(2597136) < MA21(2597259), close=2596470","1m PUT exit: EMA6(2596394) crossed above EMA9(2596387), close=2596830"
1545,CALL,2025-12-19T15:08:00+05:30,2025-12-19T15:26:00+05:30,25970.20,25965.65,-4.55,18m0s,"1m CALL entry: EMA6(2596819) EMA9(2596715) > MA21(2596693), close=2597020","1m CALL exit: EMA6(2596922) crossed below EMA9(2596947), close=2596565"
1546,CALL,2025-12-22T09:15:00+05:30,2025-12-22T09:39:00+05:30,26083.10,26113.15,30.05,24m0s,"1m CALL entry: EMA6(2599926) EMA9(2599004) > MA21(2597410), close=2608310","1m CALL exit: EMA6(2612178) crossed below EMA9(2612262), close=2611315"
1547,CALL,2025-12-22T09:47:00+05:30,2025-12-22T09:49:00+05:30,26129.45,26115.10,-14.35,2m0s,"1m CALL entry: EMA6(2612768) EMA9(2612620) > MA21(2612576), close=2612945","1m CALL exit: EMA6(2612261) crossed below EMA9(2612306), close=2611510"
1548,CALL,2025-12-22T09:57:00+05:30,2025-12-22T10:09:00+05:30,26126.20,26127.95,1.75,12m0s,"1m CALL entry: EMA6(2612131) EMA9(2612104) > MA21(2612096), close=2612620","1m CALL exit: EMA6(2613090) crossed below EMA9(2613103), close=2612795"
1549,PUT,2025-12-22T10:13:00+05:30,2025-12-22T10:15:00+05:30,26130.35,26134.15,-3.80,2m0s,"1m PUT entry: EMA6(2612849) EMA9(2612893) < MA21(2612902), close=2613035","1m PUT exit: EMA6(2613026) crossed above EMA9(2613002), close=2613415"
1550,PUT,2025-12-22T10:16:00+05:30,2025-12-22T10:33:00+05:30,26129.55,26128.05,1.50,17m0s,"1m PUT entry: EMA6(2613006) EMA9(2612993) < MA21(2613056), close=2612955","1m PUT exit: EMA6(2612699) crossed above EMA9(2612699), close=2612805"
1551,CALL,2025-12-22T10:35:00+05:30,2025-12-22T10:37:00+05:30,26131.50,26121.95,-9.55,2m0s,"1m CALL entry: EMA6(2612897) EMA9(2612843) > MA21(2612839), close=2613150","1m CALL exit: EMA6(2612684) crossed below EMA9(2612712), close=2612195"
1552,CALL,2025-12-22T10:48:00+05:30,2025-12-22T11:03:00+05:30,26132.10,26132.15,0.05,15m0s,"1m CALL entry: EMA6(2612640) EMA9(2612567) > MA21(2612526), close=2613210","1m CALL exit: EMA6(2613632) crossed below EMA9(2613661), close=2613215"
1553,PUT,2025-12-22T11:05:00+05:30,2025-12-22T11:25:00+05:30,26129.45,26126.30,3.15,20m0s,"1m PUT entry: EMA6(2613354) EMA9(2613449) < MA21(2613472), close=2612945","1m PUT exit: EMA6(2612406) crossed above EMA9(2612400), close=2612630"
1554,CALL,2025-12-22T11:27:00+05:30,2025-12-22T11:40:00+05:30,26129.95,26129.65,-0.30,13m0s,"1m CALL entry: EMA6(2612643) EMA9(2612574) > MA21(2612547), close=2612995","1m CALL exit: EMA6(2613181) crossed below EMA9(2613186), close=2612965"
1555,CALL,2025-12-22T11:41:00+05:30,2025-12-22T11:58:00+05:30,26133.80,26137.45,3.65,17m0s,"1m CALL re-entry: EMA6(2613238) EMA9(2613225) > MA21(2613048), close=2613380","1m CALL exit: EMA6(2613925) crossed below EMA9(2613934), close=2613745"
1556,CALL,2025-12-22T11:59:00+05:30,2025-12-22T12:02:00+05:30,26140.95,26138.25,-2.70,3m0s,"1m CALL re-entry: EMA6(2613973) EMA9(2613966) > MA21(2613749), close=2614095","1m CALL exit: EMA6(2613968) crossed below EMA9(2613971), close=2613825"
1557,CALL,2025-12-22T12:03:00+05:30,2025-12-22T12:12:00+05:30,26140.20,26138.70,-1.50,9m0s,"1m CALL re-entry: EMA6(2613983) EMA9(2613981) > MA21(2613900), close=2614020","1m CALL exit: EMA6(2614193) crossed below EMA9(2614205), close=2613870"
1558,PUT,2025-12-22T12:13:00+05:30,2025-12-22T12:17:00+05:30,26135.20,26145.65,-10.45,4m0s,"1m PUT entry: EMA6(2614001) EMA9(2614068) < MA21(2614119), close=2613520","1m PUT exit: EMA6(2614086) crossed above EMA9(2614067), close=2614565"
1559,CALL,2025-12-22T12:18:00+05:30,2025-12-22T12:28:00+05:30,26144.35,26143.40,-0.95,10m0s,"1m CALL entry: EMA6(2614186) EMA9(2614141) > MA21(2614111), close=2614435","1m CALL exit: EMA6(2614543) crossed below EMA9(2614552), close=2614340"
1560,PUT,2025-12-22T12:32:00+05:30,2025-12-22T12:52:00+05:30,26141.80,26135.10,6.70,20m0s,"1m PUT entry: EMA6(2614315) EMA9(2614367) < MA21(2614373), close=2614180","1m PUT exit: EMA6(2612806) crossed above EMA9(2612776), close=2613510"
1561,CALL,2025-12-22T12:54:00+05:30,2025-12-22T13:12:00+05:30,26147.80,26139.85,-7.95,18m0s,"1m CALL entry: EMA6(2613700) EMA9(2613441) > MA21(2613239), close=2614780","1m CALL exit: EMA6(2614073) crossed below EMA9(2614077), close=2613985"
1562,CALL,2025-12-22T13:16:00+05:30,2025-12-22T13:36:00+05:30,26144.45,26140.75,-3.70,20m0s,"1m CALL entry: EMA6(2614245) EMA9(2614199) > MA21(2614147), close=2614445","1m CALL exit: EMA6(2614782) crossed below EMA9(2614812), close=2614075"
1563,PUT,2025-12-22T13:38:00+05:30,2025-12-22T13:45:00+05:30,26138.85,26146.15,-7.30,7m0s,"1m PUT entry: EMA6(2614389) EMA9(2614515) < MA21(2614640), close=2613885","1m PUT exit: EMA6(2614512) crossed above EMA9(2614505), close=2614615"
1564,CALL,2025-12-22T13:49:00+05:30,2025-12-22T13:55:00+05:30,26148.00,26145.25,-2.75,6m0s,"1m CALL entry: EMA6(2614733) EMA9(2614683) > MA21(2614657), close=2614800","1m CALL exit: EMA6(2614646) crossed below EMA9(2614659), close=2614525"
1565,PUT,2025-12-22T13:59:00+05:30,2025-12-22T14:00:00+05:30,26144.90,26148.10,-3.20,1m0s,"1m PUT entry: EMA6(2614544) EMA9(2614570) < MA21(2614591), close=2614490","1m PUT exit: EMA6(2614620) crossed above EMA9(2614618), close=2614810"
1566,CALL,2025-12-22T14:01:00+05:30,2025-12-22T14:08:00+05:30,26149.85,26138.00,-11.85,7m0s,"1m CALL entry: EMA6(2614724) EMA9(2614691) > MA21(2614660), close=2614985","1m CALL exit: EMA6(2614468) crossed below EMA9(2614542), close=2613800"
1567,PUT,2025-12-22T14:18:00+05:30,2025-12-22T14:23:00+05:30,26136.10,26142.95,-6.85,5m0s,"1m PUT re-entry: EMA6(2613953) EMA9(2613971) < MA21(2614207), close=2613610","1m PUT exit: EMA6(2613766) crossed above EMA9(2613765), close=2614295"
1568,CALL,2025-12-22T14:24:00+05:30,2025-12-22T14:43:00+05:30,26149.20,26158.70,9.50,19m0s,"1m CALL entry: EMA6(2614096) EMA9(2613996) > MA21(2613935), close=2614920","1m CALL exit: EMA6(2616305) crossed below EMA9(2616321), close=2615870"
1569,PUT,2025-12-22T14:46:00+05:30,2025-12-22T14:54:00+05:30,26159.15,26161.15,-2.00,8m0s,"1m PUT entry: EMA6(2616002) EMA9(2616079) < MA21(2616089), close=2615915","1m PUT exit: EMA6(2615935) crossed above EMA9(2615934), close=2616115"
1570,CALL,2025-12-22T14:58:00+05:30,2025-12-22T15:12:00+05:30,26164.70,26171.15,6.45,14m0s,"1m CALL entry: EMA6(2616217) EMA9(2616147) > MA21(2616090), close=2616470","1m CALL exit: EMA6(2617305) crossed below EMA9(2617308), close=2617115"
1571,CALL,2025-12-22T15:14:00+05:30,2025-12-22T15:17:00+05:30,26174.80,26170.35,-4.45,3m0s,"1m CALL re-entry: EMA6(2617308) EMA9(2617305) > MA21(2617112), close=2617480","1m CALL exit: EMA6(2617275) crossed below EMA9(2617289), close=2617035"
1572,PUT,2025-12-22T15:18:00+05:30,2025-12-22T15:29:00+05:30,26170.25,26162.75,7.50,11m0s,"1m PUT entry: EMA6(2617204) EMA9(2617236) < MA21(2617315), close=2617025",end of day (15:29 close)
1573,PUT,2025-12-23T09:22:00+05:30,2025-12-23T09:50:00+05:30,26153.95,26141.15,12.80,28m0s,"1m PUT re-entry: EMA6(2616166) EMA9(2616241) < MA21(2616537), close=2615395","1m PUT exit: EMA6(2613704) crossed above EMA9(2613655), close=2614115"
1574,CALL,2025-12-23T09:52:00+05:30,2025-12-23T10:18:00+05:30,26141.65,26177.90,36.25,26m0s,"1m CALL entry: EMA6(2613945) EMA9(2613851) > MA21(2613835), close=2614165","1m CALL exit: EMA6(2618297) crossed below EMA9(2618357), close=2617790"
1575,PUT,2025-12-23T10:19:00+05:30,2025-12-23T10:32:00+05:30,26170.00,26176.10,-6.10,13m0s,"1m PUT entry: EMA6(2617926) EMA9(2618086) < MA21(2618280), close=2617000","1m PUT exit: EMA6(2617206) crossed above EMA9(2617174), close=2617610"
1576,PUT,2025-12-23T10:34:00+05:30,2025-12-23T10:41:00+05:30,26167.75,26176.55,-8.80,7m0s,"1m PUT re-entry: EMA6(2617105) EMA9(2617117) < MA21(2617253), close=2616775","1m PUT exit: EMA6(2616979) crossed above EMA9(2616941), close=2617655"
1577,PUT,2025-12-23T11:00:00+05:30,2025-12-23T11:01:00+05:30,26180.45,26183.25,-2.80,1m0s,"1m PUT entry: EMA6(2617969) EMA9(2617979) < MA21(2617989), close=2618045","1m PUT exit: EMA6(2618071) crossed above EMA9(2618048), close=2618325"
1578,PUT,2025-12-23T11:02:00+05:30,2025-12-23T11:06:00+05:30,26176.85,26180.90,-4.05,4m0s,"1m PUT entry: EMA6(2617960) EMA9(2617976) < MA21(2618066), close=2617685","1m PUT exit: EMA6(2617927) crossed above EMA9(2617926), close=2618090"
1579,CALL,2025-12-23T11:08:00+05:30,2025-12-23T11:28:00+05:30,26183.85,26187.55,3.70,20m0s,"1m CALL entry: EMA6(2618146) EMA9(2618087) > MA21(2618038), close=2618385","1m CALL exit: EMA6(2619119) crossed below EMA9(2619146), close=2618755"
1580,PUT,2025-12-23T11:29:00+05:30,2025-12-23T11:52:00+05:30,26191.25,26178.65,12.60,23m0s,"1m PUT entry: EMA6(2619121) EMA9(2619142) < MA21(2619148), close=2619125","1m PUT exit: EMA6(2617076) crossed above EMA9(2617019), close=2617865"
1581,CALL,2025-12-23T11:53:00+05:30,2025-12-23T12:17:00+05:30,26180.65,26185.05,4.40,24m0s,"1m CALL entry: EMA6(2617359) EMA9(2617228) > MA21(2617184), close=2618065","1m CALL exit: EMA6(2618772) crossed below EMA9(2618782), close=2618505"
1582,PUT,2025-12-23T12:20:00+05:30,2025-12-23T12:38:00+05:30,26185.60,26178.60,7.00,18m0s,"1m PUT entry: EMA6(2618597) EMA9(2618637) < MA21(2618671), close=2618560","1m PUT exit: EMA6(2617590) crossed above EMA9(2617577), close=2617860"
1583,PUT,2025-12-23T12:39:00+05:30,2025-12-23T12:42:00+05:30,26171.55,26176.70,-5.15,3m0s,"1m PUT re-entry: EMA6(2617466) EMA9(2617493) < MA21(2617840), close=2617155","1m PUT exit: EMA6(2617542) crossed above EMA9(2617535), close=2617670"
1584,PUT,2025-12-23T12:43:00+05:30,2025-12-23T12:45:00+05:30,26173.75,26175.70,-1.95,2m0s,"1m PUT re-entry: EMA6(2617494) EMA9(2617503) < MA21(2617641), close=2617375","1m PUT exit: EMA6(2617530) crossed above EMA9(2617526), close=2617570"
1585,CALL,2025-12-23T12:46:00+05:30,2025-12-23T12:59:00+05:30,26180.95,26182.80,1.85,13m0s,"1m CALL entry: EMA6(2617692) EMA9(2617640) > MA21(2617536), close=2618095","1m CALL exit: EMA6(2618588) crossed below EMA9(2618588), close=2618280"
1586,CALL,2025-12-23T13:00:00+05:30,2025-12-23T13:05:00+05:30,26192.35,26184.95,-7.40,5m0s,"1m CALL re-entry: EMA6(2618773) EMA9(2618718) > MA21(2618373), close=2619235","1m CALL exit: EMA6(2618732) crossed below EMA9(2618747), close=2618495"
1587,PUT,2025-12-23T13:06:00+05:30,2025-12-23T13:09:00+05:30,26184.15,26189.45,-5.30,3m0s,"1m PUT entry: EMA6(2618641) EMA9(2618681) < MA21(2618727), close=2618415","1m PUT exit: EMA6(2618713) crossed above EMA9(2618709), close=2618945"
1588,CALL,2025-12-23T13:11:00+05:30,2025-12-23T13:14:00+05:30,26189.95,26186.65,-3.30,3m0s,"1m CALL entry: EMA6(2618845) EMA9(2618807) > MA21(2618784), close=2618995","1m CALL exit: EMA6(2618769) crossed below EMA9(2618771), close=2618665"
1589,CALL,2025-12-23T13:17:00+05:30,2025-12-23T13:24:00+05:30,26193.65,26186.85,-6.80,7m0s,"1m CALL entry: EMA6(2618928) EMA9(2618874) > MA21(2618788), close=2619365","1m CALL exit: EMA6(2618845) crossed below EMA9(2618863), close=2618685"
1590,CALL,2025-12-23T13:26:00+05:30,2025-12-23T13:34:00+05:30,26190.10,26187.65,-2.45,8m0s,"1m CALL re-entry: EMA6(2618903) EMA9(2618898) > MA21(2618845), close=2619010","1m CALL exit: EMA6(2618994) crossed below EMA9(2619000), close=2618765"
1591,PUT,2025-12-23T13:35:00+05:30,2025-12-23T13:49:00+05:30,26188.05,26189.15,-1.10,14m0s,"1m PUT entry: EMA6(2618940) EMA9(2618961) < MA21(2618964), close=2618805","1m PUT exit: EMA6(2618691) crossed above EMA9(2618675), close=2618915"
1592,PUT,2025-12-23T13:50:00+05:30,2025-12-23T13:52:00+05:30,26184.35,26191.35,-7.00,2m0s,"1m PUT re-entry: EMA6(2618618) EMA9(2618627) < MA21(2618756), close=2618435","1m PUT exit: EMA6(2618768) crossed above EMA9(2618729), close=2619135"
1593,CALL,2025-12-23T13:53:00+05:30,2025-12-23T14:07:00+05:30,26192.55,26188.25,-4.30,14m0s,"1m CALL entry: EMA6(2618907) EMA9(2618834) > MA21(2618744), close=2619255","1m CALL exit: EMA6(2619305) crossed below EMA9(2619344), close=2618825"
1594,PUT,2025-12-23T14:09:00+05:30,2025-12-23T14:10:00+05:30,26187.95,26201.90,-13.95,1m0s,"1m PUT entry: EMA6(2619163) EMA9(2619231) < MA21(2619256), close=2618795","1m PUT exit: EMA6(2619457) crossed above EMA9(2619423), close=2620190"
1595,PUT,2025-12-23T14:31:00+05:30,2025-12-23T14:53:00+05:30,26208.30,26188.50,19.80,22m0s,"1m PUT entry: EMA6(2621384) EMA9(2621500) < MA21(2621506), close=2620830","1m PUT exit: EMA6(2618089) crossed above EMA9(2618057), close=2618850"
1596,CALL,2025-12-23T14:59:00+05:30,2025-12-23T15:03:00+05:30,26189.10,26168.55,-20.55,4m0s,"1m CALL entry: EMA6(2618411) EMA9(2618326) > MA21(2618128), close=2618910","1m CALL exit: EMA6(2618307) crossed below EMA9(2618382), close=2616855"
1597,PUT,2025-12-23T15:06:00+05:30,2025-12-23T15:15:00+05:30,26165.40,26182.45,-17.05,9m0s,"1m PUT entry: EMA6(2617808) EMA9(2617998) < MA21(2618131), close=2616540","1m PUT exit: EMA6(2617856) crossed above EMA9(2617816), close=2618245"
1598,PUT,2025-12-23T15:18:00+05:30,2025-12-23T15:29:00+05:30,26175.35,26165.95,9.40,11m0s,"1m PUT re-entry: EMA6(2617806) EMA9(2617810) < MA21(2617992), close=2617535",end of day (15:29 close)
1599,CALL,2025-12-24T09:19:00+05:30,2025-12-24T09:41:00+05:30,26198.25,26209.60,11.35,22m0s,"1m CALL entry: EMA6(2617949) EMA9(2617613) > MA21(2617331), close=2619825","1m CALL exit: EMA6(2621440) crossed below EMA9(2621495), close=2620960"
1600,PUT,2025-12-24T09:42:00+05:30,2025-12-24T09:51:00+05:30,26207.75,26218.50,-10.75,9m0s,"1m PUT entry: EMA6(2621250) EMA9(2621351) < MA21(2621443), close=2620775","1m PUT exit: EMA6(2621274) crossed above EMA9(2621244), close=2621850"
1601,CALL,2025-12-24T09:52:00+05:30,2025-12-24T09:57:00+05:30,26226.30,26214.20,-12.10,5m0s,"1m CALL entry: EMA6(2621661) EMA9(2621522) > MA21(2621498), close=2622630","1m CALL exit: EMA6(2621511) crossed below EMA9(2621513), close=2621420"
1602,CALL,2025-12-24T09:58:00+05:30,2025-12-24T10:03:00+05:30,26223.90,26215.10,-8.80,5m0s,"1m CALL re-entry: EMA6(2621762) EMA9(2621688) > MA21(2621420), close=2622390","1m CALL exit: EMA6(2621679) crossed below EMA9(2621688), close=2621510"
1603,PUT,2025-12-24T10:05:00+05:30,2025-12-24T10:11:00+05:30,26209.70,26221.40,-11.70,6m0s,"1m PUT entry: EMA6(2621332) EMA9(2621429) < MA21(2621515), close=2620970","1m PUT exit: EMA6(2621485) crossed above EMA9(2621420), close=2622140"
1604,CALL,2025-12-24T10:13:00+05:30,2025-12-24T10:24:00+05:30,26226.55,26224.20,-2.35,11m0s,"1m CALL entry: EMA6(2621907) EMA9(2621746) > MA21(2621568), close=2622655","1m CALL exit: EMA6(2622488) crossed below EMA9(2622491), close=2622420"
1605,CALL,2025-12-24T10:26:00+05:30,2025-12-24T10:37:00+05:30,26229.55,26226.25,-3.30,11m0s,"1m CALL re-entry: EMA6(2622615) EMA9(2622578) > MA21(2622263), close=2622955","1m CALL exit: EMA6(2622876) crossed below EMA9(2622896), close=2622625"
1606,PUT,2025-12-24T10:38:00+05:30,2025-12-24T11:00:00+05:30,26221.80,26213.30,8.50,22m0s,"1m PUT entry: EMA6(2622677) EMA9(2622753) < MA21(2622772), close=2622180","1m PUT exit: EMA6(2621136) crossed above EMA9(2621120), close=2621330"
1607,PUT,2025-12-24T11:02:00+05:30,2025-12-24T11:13:00+05:30,26200.80,26209.10,-8.30,11m0s,"1m PUT re-entry: EMA6(2620889) EMA9(2620958) < MA21(2621222), close=2620080","1m PUT exit: EMA6(2620557) crossed above EMA9(2620546), close=2620910"
1608,CALL,2025-12-24T11:15:00+05:30,2025-12-24T11:27:00+05:30,26209.25,26207.10,-2.15,12m0s,"1m CALL entry: EMA6(2620755) EMA9(2620697) > MA21(2620696), close=2620925","1m CALL exit: EMA6(2621058) crossed below EMA9(2621093), close=2620710"
1609,CALL,2025-12-24T11:30:00+05:30,2025-12-24T11:38:00+05:30,26213.75,26209.80,-3.95,8m0s,"1m CALL re-entry: EMA6(2621176) EMA9(2621159) > MA21(2621018), close=2621375","1m CALL exit: EMA6(2621176) crossed below EMA9(2621194), close=2620980"
1610,CALL,2025-12-24T11:59:00+05:30,2025-12-24T12:09:00+05:30,26192.85,26188.45,-4.40,10m0s,"1m CALL entry: EMA6(2619132) EMA9(2619046) > MA21(2619035), close=2619285","1m CALL exit: EMA6(2619161) crossed below EMA9(2619191), close=2618845"
1611,PUT,2025-12-24T12:12:00+05:30,2025-12-24T12:16:00+05:30,26188.60,26195.25,-6.65,4m0s,"1m PUT entry: EMA6(2618978) EMA9(2619036) < MA21(2619084), close=2618860","1m PUT exit: EMA6(2619208) crossed above EMA9(2619177), close=2619525"
1612,CALL,2025-12-24T12:17:00+05:30,2025-12-24T12:39:00+05:30,26195.75,26195.75,0.00,22m0s,"1m CALL entry: EMA6(2619313) EMA9(2619256) > MA21(2619227), close=2619575","1m CALL exit: EMA6(2620138) crossed below EMA9(2620182), close=2619575"
1613,PUT,2025-12-24T12:41:00+05:30,2025-12-24T12:59:00+05:30,26191.80,26193.10,-1.30,18m0s,"1m PUT entry: EMA6(2619724) EMA9(2619864) < MA21(2619999), close=2619180","1m PUT exit: EMA6(2619263) crossed above EMA9(2619258), close=2619310"
1614,PUT,2025-12-24T13:00:00+05:30,2025-12-24T13:51:00+05:30,26188.45,26165.35,23.10,51m0s,"1m PUT re-entry: EMA6(2619143) EMA9(2619175) < MA21(2619244), close=2618845","1m PUT exit: EMA6(2616066) crossed above EMA9(2616022), close=2616535"
1615,PUT,2025-12-24T13:57:00+05:30,2025-12-24T14:09:00+05:30,26150.50,26163.95,-13.45,12m0s,"1m PUT entry: EMA6(2615847) EMA9(2615942) < MA21(2615985), close=2615050","1m PUT exit: EMA6(2615467) crossed above EMA9(2615392), close=2616395"
